date,debate,speaker,speaker_id,context,speech_url
1966-03-31,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Mr OPPERMAN,KMB,"The second amendment which has become necessary because of Australia's ratification of an international convention is dealt with in clause 9 of the Bill: Having acceded, in 1961, to the Convention on the Nationality of Married Women, Australia has an obligation to ensure that the alien wives of its nationals may acquire the nationality of their husbands through specially privileged naturalisation procedures.",https://historichansard.net/hofreps/1966/19660331_reps_25_hor50/#subdebate-34-0
1966-04-19,ANSWERS TO QUESTIONS UPON NOTICE: Bankruptcy. (Question No. 1587.),Mr Webb,KXI,How many persons who were eligible for naturalisation at the 31st December 1965 were unnaturalised?,https://historichansard.net/hofreps/1966/19660419_reps_25_hor51/#subdebate-19-8
1966-04-19,ANSWERS TO QUESTIONS UPON NOTICE: Bankruptcy. (Question No. 1587.),Mr Opperman,KMB,"It is estimated that as at 31st December 1965, 213,750 persons over the age of sixteen years were eligible to apply for naturalisation but had not lodged applications.",https://historichansard.net/hofreps/1966/19660419_reps_25_hor51/#subdebate-19-8
1966-04-20,ALIENS BILL 1966: Second Reading,Mr DALY,6V4,This is a time when naturalisation presents a problem.,https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-27-0
1966-04-20,ALIENS BILL 1966: Second Reading,Mr CLEAVER,JYO,"I would recommend to the Minister for Immigration  (Mr. Opperman)  and the officers of his Department that consideration should be given to every possible means of encouraging people seeking naturalisation to include in their application form every one of their children under 16 years of age and to encourage those aged between 16 and 21 to stand with them on the night of naturalisation and be themselves naturalised, which is their right and entitlement, and to ensure that they get the certificate of naturalisation or the modified smaller certificate that is now available.",https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-27-0
1966-04-20,ALIENS BILL 1966: Second Reading,Mr OPPERMAN,KMB,I come now to the reference by the honorable member for Swan  (Mr. Cleaver)  to the naturalisation of migrants.,https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-27-0
1966-04-20,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Mr DALY,6V4,"So why should we in Australia perpetuate in our naturalisation ceremony something that serves no purpose and only causes emotional distress and, in some instances, prevents acceptance of Australian citizenship?",https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-28-0
1966-04-20,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Sir KEITH WILSON,KBH,I trust that at the earliest possible moment the Minister will bring down a bill to simplify the process of naturalisation - to make naturalisation more quickly available - so that we may build up a great nation of Australian citizens.,https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-28-0
1966-04-20,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Mr CLEAVER,JYO,"In its present form the renunciation is a prominent and separate part of the naturalisation ceremony, but we have decided that the essential words of renunciation should now be incorporated as part of the oath of allegiance to the Queen.",https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-28-0
1966-04-20,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Mr PETERS,KXZ,At our naturalisation ceremonies we should emphasise the duty to our migrants of those who hold responsible positions in this country as well as emphasising the duties and obligations that the citizenship acquired by these migrants carries with it.,https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-28-0
1966-04-20,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Mr IRWIN,KJG,Naturalisation was a novel adventure and experience from the point of view not only of the newcomers but also of the native-born Australian people.,https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-28-0
1966-04-20,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Mr BARNARD,JO8,I am sure that many honorable members have knowledge of cases where applications for naturalisation have been rejected on spurious grounds.,https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-28-0
1966-04-20,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Mr FOX,JWI,"As I believe that we are all interested in encouraging eligible migrants to apply for naturalisation, I suggest that the Government might have a look at some of the ideas I have put forward.",https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-28-0
1966-04-20,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Mr J R Fraser,JWX,"Surely, these things being so, there is sound argument for saying that these people can be accepted for naturalisation in a period shorter than the five years generally required.",https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-28-0
1966-04-20,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Mr BOWEN,JRN,1 support the Government's action in simplifying the procedure for naturalisation and including the renunciation provision in the oath of allegiance.,https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-28-0
1966-04-20,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Mr BOSMAN,JR9,"The emphasis on the age of 21 points, in my opinion, to the value of extending the naturalisation age limit from 16 to 21 with regard to the children of parents who are being naturalised.",https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-28-0
1966-04-20,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Mr OPPERMAN,KMB,Australia is not alone in facing these problems of immigration and naturalisation.,https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-28-0
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr DALY,6V4,"Having acceded, in 1961, to the Convention on the Nationality of Married Women, Australia has an obligation to ensure that the alien wives of its nationals may acquire the nationality of their husbands through specially privileged naturalisation procedures.",https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr JONES,KDV,"Certificates of Naturalisation granted for the year ended 30.6.65, under Section 15 of the Nationality and Citizenship Act 1948-1960 to Persons who still retain their original nationality after  naturalisation  in Australia.",https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr BARNARD,JO8,I agree with the honorable member for Newcastle that one reason - again I do not advance this as the sole reason - why fewer eligible persons are seeking naturalisation in Australia is the fact that they are obliged to renounce their former allegiance.,https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Sir KEITH WILSON,KBH,"1  think that it will tidy up naturalisation ceremonies, save embarrassment, and considerably shorten the proceedings.",https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr STEWART,KUX,"When he applies .or naturalisation in Australia he has then virtually severed his connections with and allegiance to his previous country, and when he becomes naturalised he has certainly severed his allegiance to and connections with his previous country.",https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr CLEAVER,JYO,"I point out that there is distinctly a helpful reduction in the procedure of the naturalisation ceremony because, as my friend from Sturt  (Sir Keith Wilson)  mentioned, the separate act of going through a complete statement of renunciation of previous allegiance is deleted and these all important words will now become official under the legislation in the form that they appear in the Bill.",https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr DALY,6V4,We want migrants and the fact that we do not require them to go through long and unpleasant processes of naturalisation does not make them any worse citizens.,https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr BOWEN,JRN,I have attended many naturalisation ceremonies and for the people involved the ceremony is an occasion they will remember.,https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr OPPERMAN,KMB,"Instead of coming forward at a naturalisation ceremony, first renouncing the old allegiance and then lining up again, taking the Bible and swearing allegiance to our Queen, now he will simply say: "" I  .",https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr COLLARD,JZX,"Concluding the Convention, the Minister for Immigration,  Mr. Opperman,  said delegates could be assured that he had noted the strong trend of their thinking on renunciation of allegiance at naturalisation ceremonies.",https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr JONES,KDV,"Therefore, we suggest to him that he have due regard for this emotional disturbance and refrain from incorporating in the Act the requirement that an applicant for naturalisation renounce his former allegiance though previously he was not required to do so.",https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr TURNBULL,KWP,"However, applicants for naturalisation will at least have uttered these words of renunciation and, quite apart from the legal aspect, they will be morally bound to stand by the words that they have uttered.",https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr OPPERMAN,KMB,The presiding officer at a naturalisation ceremony has to certify that the applicant has both renounced and sworn allegiance.,https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr IRWIN,KJG,"In the Blacktown area, we have naturalisation ceremonies that are attended by 200, 300 and 400 people at a time.",https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Dr MACKAY,KIW,I see no reason for making the naturalisation ceremony easier in the lighter sense of that word.,https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-04-21,NATIONALITY AND CITIZENSHIP BILL 1966,Mr DALY,6V4,"We are putting it forward with a desire to improve the immigration programme, the naturalisation process and also to remove these emotional disturbances which people en high positions who are interested in immigration say affect tl.e naturalisation processes in Australia.",https://historichansard.net/hofreps/1966/19660421_reps_25_hor51/#debate-22
1966-05-03,QUESTION: NAZI PARTY IN AUSTRALIA,Mr CLYDE CAMERON,2V4,"If they are naturalised, how does he reconcile the naturalisation of Nazis with his refusal to naturalise Communists?",https://historichansard.net/hofreps/1966/19660503_reps_25_hor51/#subdebate-13-0
1966-05-03,ANSWERS TO QUESTIONS,Mr BIRRELL,JPJ,,https://historichansard.net/hofreps/1966/19660503_reps_25_hor51/#debate-15
1966-05-10,QUESTION: IMMIGRATION,Mr FOX,JWI,,https://historichansard.net/hofreps/1966/19660510_reps_25_hor51/#subdebate-1-0
1966-05-12,COMMONWEALTH ELECTORAL BILL 1966,Mr POLLARD,KYC,"The taking of that oath of allegiance upon enlistment is as effective, I would say, as the renunciation of allegiance and the conferring of naturalisation at naturalisation ceremonies that has been going on in the past.",https://historichansard.net/hofreps/1966/19660512_reps_25_hor51/#debate-34
1966-08-17,QUESTION: MILITARY SERVICE FOR ALIENS,Mr SNEDDEN,DQF,Before the decision by the Government to conscript aliens was taken the matter was very closely examined and the Government came to the conclusion that having regard to the nature of the scheme - it applies only to people who elect to make their home here and it offers accelerated naturalisation to those concerned - the proposal was quite reasonable from an international point of view and did not conflict with any principle of international law.,https://historichansard.net/hofreps/1966/19660817_reps_25_hor52/#subdebate-18-0
1966-08-23,ANSWERS TO QUESTIONS UPON NOTICE: Immigration. (Question No. 1873.),Mr L R Johnson,K9M,"If so, why, and does this deter migrants from applying for naturalisation?",https://historichansard.net/hofreps/1966/19660823_reps_25_hor52/#subdebate-23-2
1966-08-30,ANSWERS TO QUESTIONS UPON NOTICE: Vietnam. (Question No. 19S3.),Mr Harold Holt,009MC,"All the members of the group in Melbourne were Australian or British by birth except for one, who acquired his Australian citizenship by naturalisation in 1964 before attaining the age of 21, and prior to any known involvement in National Socialist activities.",https://historichansard.net/hofreps/1966/19660830_reps_25_hor52/#subdebate-29-6
1966-08-31,QUESTION: REFERENCES OF WORKS TO PUBLIC WORKS COMMITTEE,Mr FOX,JWI,,https://historichansard.net/hofreps/1966/19660831_reps_25_hor52/#subdebate-28-0
1966-08-31,ANSWERS TO QUESTIONS UPON NOTICE: National Service Training: Migrants. (Question No. 1888.),Mr Whitlam,6U4,"How many and what percentage of the men who have (a) registered and (b) presented themselves for service under the National Service Act were British subjects by reason of (i) birth in Britain, (ii) birth in Malta and (iii) naturalisation in Australia?",https://historichansard.net/hofreps/1966/19660831_reps_25_hor52/#subdebate-29-2
1966-09-01,QUESTION: SOCIAL SERVICES,Mr SINCLAIR,5E4,,https://historichansard.net/hofreps/1966/19660901_reps_25_hor52/#subdebate-17-0
1966-09-14,APPROPRIATION BILL (No. 1) 1966-67,Mr PETERS,KXZ,,https://historichansard.net/hofreps/1966/19660914_reps_25_hor52/#debate-23
1966-09-20,APPROPRIATION BILL (No. 1) 1966-67,Mr NICHOLLS,K4U,,https://historichansard.net/hofreps/1966/19660920_reps_25_hor52/#debate-27
1966-09-21,APPROPRIATION BILL (No. 1) 1966-67,Mr JONES,KDV,I would like him also to tell me why this man was refused naturalisation.,https://historichansard.net/hofreps/1966/19660921_reps_25_hor52/#debate-20
1966-09-21,APPROPRIATION BILL (No. 1) 1966-67,Mr CLEAVER,JYO,"Because most of us, as members of this Parliament, are in regular contact with naturalisation ceremonies, we are aware of Hie broad range of countries from which our new settlers are drawn.",https://historichansard.net/hofreps/1966/19660921_reps_25_hor52/#debate-20
1966-09-22,SOCIAL SERVICES BILL 1966: Second Reading,Sir KEITH WILSON,KBH,"This has created considerable hardship to many of our migrants who have come to Australia in the later years of their lives and have found the greatest difficulty in learning the English language, a knowledge of which is one of the conditions necessary for naturalisation.",https://historichansard.net/hofreps/1966/19660922_reps_25_hor52/#subdebate-30-0
1966-09-22,SOCIAL SERVICES BILL 1966: Second Reading,Mr CLEAVER,JYO,We encourage them to do so and we hope that they will see the wisdom of naturalisation.,https://historichansard.net/hofreps/1966/19660922_reps_25_hor52/#subdebate-32-0
1966-09-22,SOCIAL SERVICES BILL 1966: Second Reading,Mr CONNOR,K0O,"Of that number, to date only 6,500 have sought naturalisation.",https://historichansard.net/hofreps/1966/19660922_reps_25_hor52/#subdebate-32-0
1966-09-22,SOCIAL SERVICES BILL 1966: Second Reading,Mr WENTWORTH,DB6,"The first is the proposal to remove the qualification of naturalisation for migrants in respect of age, invalid and widow pensions.",https://historichansard.net/hofreps/1966/19660922_reps_25_hor52/#subdebate-32-0
1966-09-27,SOCIAL SERVICES BILL 1966,Mr DALY,6V4,,https://historichansard.net/hofreps/1966/19660927_reps_25_hor53/#debate-17
1966-09-27,SOCIAL SERVICES BILL 1966,Mr SINCLAIR,5E4,The big difference with this amendment is that no longer will naturalisation be a prerequisite to entitlement as of right to age or invalid pensions.,https://historichansard.net/hofreps/1966/19660927_reps_25_hor53/#debate-17
1966-09-27,APPROPRIATION BILL (No. 1) 1966-67,Dr J F Cairns,1V4,"But a migrant is not entitled to all the social services even if he is naturalised, although at naturalisation ceremonies he is said to be entitled to all the social services.",https://historichansard.net/hofreps/1966/19660927_reps_25_hor53/#debate-19
1966-09-27,APPROPRIATION BILL (No. 1) 1966-67,Mr HAYDEN,RK4,We have had too many cases brought to our notice over the years where naturalisation of people from Spain or Portugal has been prevented on the basis of a security report.,https://historichansard.net/hofreps/1966/19660927_reps_25_hor53/#debate-19
1966-09-27,APPROPRIATION BILL (No. 1) 1966-67,Mr CONNOR,K0O,"For example, there are such problems as naturalisation which have yet to be solved.",https://historichansard.net/hofreps/1966/19660927_reps_25_hor53/#debate-19
1966-09-27,APPROPRIATION BILL (No. 1) 1966-67,Mr OPPERMAN,KMB,"When I was at the Australian-Italian Club in that State, the only matter that was brought up in discussion with me was whether or not naturalisation could be obtained earlier than it is now.",https://historichansard.net/hofreps/1966/19660927_reps_25_hor53/#debate-19
1966-10-14,EXTRADITION (FOREIGN STATES) BILL 1966: Second Reading,Mr SNEDDEN,DQF,,https://historichansard.net/hofreps/1966/19661014_reps_25_hor53/#subdebate-16-0
1966-10-19,QUESTION: NATIONAL SERVICE TRAINING,Mr ARMSTRONG,JMA,,https://historichansard.net/hofreps/1966/19661019_reps_25_hor53/#subdebate-11-0
1966-10-19,QUESTION: NATIONAL SERVICE TRAINING,Mr BURY,JTP,,https://historichansard.net/hofreps/1966/19661019_reps_25_hor53/#subdebate-11-0
1966-10-19,DEFENCE (PARLIAMENTARY CANDIDATES) BILL J 966: Second Reading,Mr SNEDDEN,DQF,When one meets and talks to them one cannot help feeling pride that these young people belong to the country in which one was born or which has become one's home by naturalisation.,https://historichansard.net/hofreps/1966/19661019_reps_25_hor53/#subdebate-23-0
1966-10-27,CUSTOMS TARIFF VALIDATION BILL: Third Reading,Sir KEITH WILSON,KBH,"I remember that non-Europeans were not entitled to naturalisation until they had been in Australia for 15 years, whilst Europeans were entitled to naturalisation after 5 years.",https://historichansard.net/hofreps/1966/19661027_reps_25_hor53_c1/#subdebate-29-1
1966-10-27,ANSWERS TO QUESTIONS UPON NOTICE: Naturalisation. (Question No. 2175.),Mr Hayden,RK4,How many applications for naturalisation were refused in each of the last 10 years?,https://historichansard.net/hofreps/1966/19661027_reps_25_hor53_c1/#subdebate-35-6
1966-10-27,ANSWERS TO QUESTIONS UPON NOTICE: Naturalisation. (Question No. 2176.),Mr Hayden,RK4,How many applications for naturalisation were refused in each of the last 15 years because of security reports on the applicants?,https://historichansard.net/hofreps/1966/19661027_reps_25_hor53_c1/#subdebate-35-7
1966-10-27,ANSWERS TO QUESTIONS UPON NOTICE: Naturalisation. (Question No. 2175.),Mr Opperman,KMB,The following table shows the number of persons of each nationality whose applications for naturalisation were either deferred or rejected during the 10 years 1956 to 1965.,https://historichansard.net/hofreps/1966/19661027_reps_25_hor53_c1/#subdebate-35-6
1966-10-27,ANSWERS TO QUESTIONS UPON NOTICE: Naturalisation. (Question No. 2176.),Mr Opperman,KMB,The following table shows the number of persons of each nationality whose applications for naturalisation were either deferred or rejected on security grounds during the 15 years 1951 to 1965.,https://historichansard.net/hofreps/1966/19661027_reps_25_hor53_c1/#subdebate-35-7
1967-02-23,NATIONALITY AND CITIZENSHIP BELL 1967: Second Reading,Mr SNEDDEN,DQF,Clause 4 (a) of the Bill makes similar changes in the conditions for the naturalisation of aliens as are made by clause 3 (b) in respect of the requirements for the grant of citizenship to British subjects and Irish citizens.,https://historichansard.net/hofreps/1967/19670223_reps_26_hor54/#subdebate-20-0
1967-03-07,QUESTION: GOVERNOR-GENERAL'S SPEECH,Mr LEE,L0U,"I know that the honourable member for Maribyrnong  (Mr Stokes)  will agree with me when 1 say that often in recent weeks we have been called to go to naturalisation ceremonies where 70, 100 or 120 people at a time have been naturalised.",https://historichansard.net/hofreps/1967/19670307_reps_26_hor54/#subdebate-34-0
1967-03-07,ANSWERS TO QUESTIONS UPON NOTICE: Naturalisation - (Question No. 27),Mr Webb,KXI,"How many persons who were eligible for naturalisation at 31st December 1966, were unnaturalised?",https://historichansard.net/hofreps/1967/19670307_reps_26_hor54/#subdebate-35-3
1967-03-07,ANSWERS TO QUESTIONS UPON NOTICE: Naturalisation - (Question No. 27),Mr Snedden,DQF,"During the year ended 31st December 1966, 31,135 persons became Australian citizens through the process of naturalisation.",https://historichansard.net/hofreps/1967/19670307_reps_26_hor54/#subdebate-35-3
1967-03-15,QUESTION: NATIONALITY,Mr NIXON,009OD,,https://historichansard.net/hofreps/1967/19670315_reps_26_hor54/#subdebate-14-0
1967-04-04,NATIONALITY AND CITIZENSHIP BILL 1967: Second Reading,Mr BARNARD,JO8,"Such a check is always made in respect of aliens who apply for naturalisation, and also those called up for two years national service training.",https://historichansard.net/hofreps/1967/19670404_reps_26_hor54/#subdebate-24-0
1967-04-04,NATIONALITY AND CITIZENSHIP BILL 1967: Second Reading,Mr McLEAY,KSB,I believe that our migrants themselves have completely disproved the suggestion not only by the continuing flow of migration but also by the continuing rate of naturalisation.,https://historichansard.net/hofreps/1967/19670404_reps_26_hor54/#subdebate-24-0
1967-04-04,NATIONALITY AND CITIZENSHIP BILL 1967: Second Reading,Mr STEWART,KUX,"Group 5, under the Chairmanship of  Dr Una  Porter of the Young Women's Christian Association, also commented on the problem of naturalisation and the call up for national service training of nonBritish subjects.",https://historichansard.net/hofreps/1967/19670404_reps_26_hor54/#subdebate-24-0
1967-04-04,NATIONALITY AND CITIZENSHIP BILL 1967: Second Reading,Mr FOX,JWI,,https://historichansard.net/hofreps/1967/19670404_reps_26_hor54/#subdebate-24-0
1967-04-04,NATIONALITY AND CITIZENSHIP BILL 1967: Second Reading,Mr COLLARD,JZX,It makes no sense to have the qualifying period for naturalisation reduced by three months.,https://historichansard.net/hofreps/1967/19670404_reps_26_hor54/#subdebate-24-0
1967-04-04,NATIONALITY AND CITIZENSHIP BILL 1967: Second Reading,Mr DALY,6V4,"It throws into the arena a matter on which there is a great deal of disagreement, namely a suitable qualifying period for naturalisation.",https://historichansard.net/hofreps/1967/19670404_reps_26_hor54/#subdebate-24-0
1967-04-04,NATIONALITY AND CITIZENSHIP BILL 1967,Dr MACKAY,KIW,,https://historichansard.net/hofreps/1967/19670404_reps_26_hor54/#debate-30
1967-04-04,NATIONALITY AND CITIZENSHIP BILL 1967,Mr SNEDDEN,DQF,If this Bill does not pass it will mean that the national servicemen will not be able to receive his naturalisation after three months of service.,https://historichansard.net/hofreps/1967/19670404_reps_26_hor54/#debate-30
1967-04-12,SOCIAL SERVICES BILL 1967: Second Reading,Mr CONNOR,K0O,We can see the reflection of this situation on the number of naturalisations in my constituency.,https://historichansard.net/hofreps/1967/19670412_reps_26_hor54/#subdebate-20-0
1967-04-12,SOCIAL SERVICES BILL 1967: Second Reading,Mr CONNOR,K0O,"Within my constituency there are some 30,000 migrants but only 6,500 have sought naturalisation.",https://historichansard.net/hofreps/1967/19670412_reps_26_hor54/#subdebate-20-0
1967-05-11,SUPPLY BILL (No. 1) 1967-68: Second Reading,Mr OPPERMAN,KMB,"Perhaps one of the ""most progressive and appreciated steps taken while I held the Immigration portfolio was the relaxation of the naturalisation period for Asians.",https://historichansard.net/hofreps/1967/19670511_reps_26_hor55/#subdebate-26-0
1967-05-18,QUESTION: REFERENDUM,Mr WHITLAM,6U4,,https://historichansard.net/hofreps/1967/19670518_reps_26_hor55/#subdebate-31-0
1967-08-17,NAVIGATION BILL 1967: Second Reading,Mr BENSON,JP5,,https://historichansard.net/hofreps/1967/19670817_reps_26_hor56/#subdebate-22-0
1967-09-19,APPROPRIATION BILL (No. 1),Mr BRYANT,JSU,A number of people I know have had their naturalisation refused because of security reports.,https://historichansard.net/hofreps/1967/19670919_reps_26_hor56/#debate-27
1967-09-20,QUESTION: DEFENCE,Mr FAIRHALL,KEN,,https://historichansard.net/hofreps/1967/19670920_reps_26_hor56/#subdebate-13-0
1967-10-03,REPATRIATION PAYMENTS: Department of Immigration,Mr CLEAVER,JYO,The naturalisation list resently issued shows a rather large number of Chinese people as having received naturalisation.,https://historichansard.net/hofreps/1967/19671003_reps_26_hor57/#subdebate-16-4
1967-10-03,REPATRIATION PAYMENTS: Department of Immigration,Mr DUTHIE,KDA,,https://historichansard.net/hofreps/1967/19671003_reps_26_hor57/#subdebate-16-4
1967-10-03,REPATRIATION PAYMENTS: Department of Immigration,Mr FOX,JWI,"Whenever possible, final naturalisation proceedings were conducted on 'Citizenship Day' in conjunction with the commemorative ceremonies held in local communities.",https://historichansard.net/hofreps/1967/19671003_reps_26_hor57/#subdebate-16-4
1967-10-17,ANSWERS TO QUESTIONS UPON NOTICE: Naturalisation (Question No. 621),Mr Hayden,RK4,"From what countries did these applicants for naturalisation come, and how many rejected applicants came from each of those countries?",https://historichansard.net/hofreps/1967/19671017_reps_26_hor57/#subdebate-33-7
1967-10-24,QUESTION: IMMIGRATION,Mr KILLEN,4U4,,https://historichansard.net/hofreps/1967/19671024_reps_26_hor57/#subdebate-3-0
1967-10-26,GRIEVANCE DEBATE,Dr MACKAY,KIW,"When the Government Members Immigration Committee was told by the Minister for Immigration of the intention to change the form of the naturalisation ceremony and to drop the renunciation of former allegiance, we opposed the proposal and advocated the precise wording of the present oath of allegiance.",https://historichansard.net/hofreps/1967/19671026_reps_26_hor57/#debate-23
1968-05-07,IMMIGRATION: Ministerial Statement,Mr SNEDDEN,DQF,"People who come to Australia as assisted migrants, acquire Australian citizenship by naturalisation or registration, and then depart for permanent residence abroad, will come under the conditions applying to migrants who.",https://historichansard.net/hofreps/1968/19680507_reps_26_hor59/#subdebate-25-0
1968-05-07,IMMIGRATION: Ministerial Statement,Mr Clyde Cameron,2V4,,https://historichansard.net/hofreps/1968/19680507_reps_26_hor59/#subdebate-25-0
1968-05-14,QUESTION: ANTI-WAR DEMONSTRATIONS,Mr BRYANT,JSU,"In recent times I have met, as other honourable members must have met, a number of people who have been refused naturalisation because they are or have been Communists or because it is alleged that they are Communists.",https://historichansard.net/hofreps/1968/19680514_reps_26_hor59/#subdebate-25-0
1968-05-28,ANSWERS TO QUESTIONS UPON NOTICE: Naturalisation Ceremonies (Question No. 221),Mr O'Connor,K58,"Is it a fact that the holding of a naturalisation ceremony imposes, in some instances, a heavy financial burden on the municipality concerned?",https://historichansard.net/hofreps/1968/19680528_reps_26_hor59/#subdebate-24-8
1968-06-04,ANSWERS TO QUESTIONS UPON NOTICE: Tile Laying Methods (Question No. 232),Mr Scholes,5J4,,https://historichansard.net/hofreps/1968/19680604_reps_26_hor59/#subdebate-31-0
1968-06-04,ANSWERS TO QUESTIONS UPON NOTICE: Tile Laying Methods (Question No. 232),Mr Nixon,009OD,,https://historichansard.net/hofreps/1968/19680604_reps_26_hor59/#subdebate-31-0
1968-06-06,QUESTION: IMMIGRATION,Mr COPE,K5L,The honourable gentleman will be aware that many migrants eligible for naturalisation have not as yet applied to be naturalised.,https://historichansard.net/hofreps/1968/19680606_reps_26_hor59/#subdebate-9-0
1968-06-13,TABLE C: Immigration: National Security (Question No. 233),Mr Calwell,BV8,,https://historichansard.net/hofreps/1968/19680613_reps_26_hor59/#subdebate-46-4
1968-06-13,TABLE C: Immigration (Question No. 341),Mr Snedden,DQF,"Section 12 of the Nationality and Citizenship Act enables British migrants to apply for Australian citizenship by registration, as distinct from naturalisation, which is applicable to non-British migrants.",https://historichansard.net/hofreps/1968/19680613_reps_26_hor59/#subdebate-46-12
1968-08-15,IMMIGRATION PROGRAMME: Ministerial Statement,Mr SNEDDEN,DQF,"after coming here, a person has indicated that he is a fanatical, dedicated follower of some of these authoritarian, dictatorial parties to which I have referred, we can always exercise the right to refuse him naturalisation.",https://historichansard.net/hofreps/1968/19680815_reps_26_hor60/#subdebate-24-0
1968-08-22,CZECHOSLOVAKIA: Ministerial Statement,Mr CONNOR,K0O,"At the scores of naturalisation ceremonies which I have attended I have always been moved to the deepest emotion by the sight of immigrants swearing allegiance to a new land in a new tongue - men and women, poor, honest and sincere, who have come to this land following the greatest Diaspora since Titus.",https://historichansard.net/hofreps/1968/19680822_reps_26_hor60/#subdebate-29-0
1968-09-11,APPROVAL OF WORKS- PUBLIC WORKS COMMITTEE ACT: Attorney-General's Department,Mr HAYDEN,RK4,A tremendous number of people who have sought naturalisation inthis community have had their applications rejected on the basis of security reports.,https://historichansard.net/hofreps/1968/19680911_reps_26_hor60/#subdebate-32-3
1968-09-19,TASMANIA: Aboriginals (Question No. 446),Mr O'Connor,K58,,https://historichansard.net/hofreps/1968/19680919_reps_26_hor60/#subdebate-41-28
1968-09-19,TASMANIA: Aboriginals (Question No. 446),Mr Snedden,DQF,The nationality of these persons immediately prior to naturalisation was as follows:,https://historichansard.net/hofreps/1968/19680919_reps_26_hor60/#subdebate-41-28
1968-09-24,"PERSONAL EXPLANATION: Proposed Expenditure $55,164,000",Mr Charles Jones,KDV,"When a member made representations to former Ministers for Immigration on matters dealing with the rejection of a naturalisation application or of a sponsorship of a migrant, they could not get the exact details of the reasons for a decision, but what was made available to them was information as to whether a nomination, for instance, had been rejected on the grounds of security or the health of the individual concerned.",https://historichansard.net/hofreps/1968/19680924_reps_26_hor60/#subdebate-22-3
