date,debate,speaker,speaker_id,context,speech_url
1943-03-05,FARCICAL,Mr CALWELL,BV8,"We entered this war unprepared, and that was bad enough, but to enter the peace period unprepared would be to invite the subversive part of the community to give full reign to its feelings, and to create all sorts of social and political unrest.",https://historichansard.net/hofreps/1943/19430305_reps_16_174/#debate-17
1943-03-10,NEWSPRINT RATIONING,Mr ARCHIE CAMERON,JTY,"brought to my notice; nor was it my  job to handle the Communist party, although I had the pleasure of signing""  the  varrant for its suppression as an illegal, subversive and treacherous party in this country.",https://historichansard.net/hofreps/1943/19430310_reps_16_174/#debate-13
1943-06-22,QUESTION: RAILWAY COMPANY RETIRES WORKER ON PENNY A WEEK PENSION,Mr SPEAKER (Hon J S Rosevear,L08,"I trust that the Prime Minister will deal drastically with all disruptive and subversive elements, but that he will not do anything to penalize the great body of the workers who are loyal to the Government and are doing their best to back up the men of the fighting forces.",https://historichansard.net/hofreps/1943/19430622_reps_16_175/#subdebate-8-0
1943-06-22,WHAT LABOUR IS DOING TO WIN THE WAR: By E. J. Ward. (Minister for Labour and National Service.),Mr HARRISON,KNX,"I direct .attention now to a published report of the Australasian Council of Trade Unions conference, held on the 18th April, 1940, in which statements appear that reek with disloyal, subversive, antiwar and anti-British sentiments.",https://historichansard.net/hofreps/1943/19430622_reps_16_175/#subdebate-9-0
1943-06-22,WHAT LABOUR IS DOING TO WIN THE WAR: By E. J. Ward. (Minister for Labour and National Service.),Mr HOLT,009MC,"The two gentlemen concerned,  Mr Ratliff  and  Mr. Thomas,  had been convicted by a court of a number of subversive offences against the National Security Regulations.",https://historichansard.net/hofreps/1943/19430622_reps_16_175/#subdebate-9-0
1944-02-11,ADJOURNMENT,Mr McEWEN,009MB,Here are the most subversive expressions of opinion that I have heard uttered during .,https://historichansard.net/hofreps/1944/19440211_reps_17_177/#debate-13
1944-02-24,"CABINET FLOUTED ON ARMY RELEASES, SAYS LABOUR M.P: From A.A.S.C. Trg. Depot, Bonegilla - 41",Mr WARD,KX7,"In order to make it clear that I am not the one who has been engaged in making subversive statements or statements likely to embarrass the United Nations in their fight against the Axis powers, I shall refer to what the so-called champion of the democratic powers has had to say on many occasions here.",https://historichansard.net/hofreps/1944/19440224_reps_17_177/#subdebate-17-1
1944-02-24,QUESTION: CLEAR-SIGHTED MEN,Mr McEWEN,009MB,"Certainly he infringed it under the protection of Parliament, but the proper course for the Prime Minister to take is to ensure that' his Ministers shall not make subversive statements, and I hope that he will prevent further utterances of that nature being made in this place, the proceedings of which are given the widest publicity, because they are calculated to establish the only foundation upon which we can possibly lose this war, namely, disunity within the ranks of the Allied countries.",https://historichansard.net/hofreps/1944/19440224_reps_17_177/#subdebate-22-0
1944-02-25,PRIVILEGE: Members of Parliament:censorship of Mailmatter,Mr SPEAKER (Hon J S Rosevear,L08,"These communications that float about the country may contain information, not only of a kind that is useful to the enemy, but also of a kind that relates to a potentially subversive element in the community, and the sooner such persons are placed under surveillance the less mischief they are likely to do.",https://historichansard.net/hofreps/1944/19440225_reps_17_177/#subdebate-0-0
1944-02-25,PRIVILEGE: Opposition Members. - Rot !,Mr HOLT,009MC,Me spoke of persons holding subversive or treasonable views.,https://historichansard.net/hofreps/1944/19440225_reps_17_177/#subdebate-0-1
1944-02-25,PRIVILEGE: Opposition Members. - Rot !,Mr SPEAKER,10000,"Do they propose to accept, not only for to-day but for all time, the examination of their personal correspondence, merely because one letter in a thousand may be written by a "" crackpot "" holding subversive or treasonable views?",https://historichansard.net/hofreps/1944/19440225_reps_17_177/#subdebate-0-1
1944-02-25,PRIVILEGE: Opposition Members. - Rot !,Mr MORGAN,JVA,"As a matter of fact, a member of the British House of Commons was interned for subversive conduct.",https://historichansard.net/hofreps/1944/19440225_reps_17_177/#subdebate-0-1
1944-02-25,ANSWERS TO QUESTIONS: Australian-New Zealand Agreement 1944: Press Article,Mr Pollard,KYC,"In view of the general subversive nature of the article referred to, what action does the Government propose to take to prevent a repetition of such unpatriotic and antiAustralian statements which do a gross disservice to the cause nf unity and collaboration with our Allies?",https://historichansard.net/hofreps/1944/19440225_reps_17_177/#subdebate-15-3
1944-03-07,ADJOURNMENT,Mr CALWELL,BV8,The one object of publicity censorship is to protect Australia's war effort against all forms of subversive activity.,https://historichansard.net/hofreps/1944/19440307_reps_17_177/#debate-23
1944-03-09,CONSTITUTION ALTERATION (POST-WAR RECONSTRUCTION) BILL 1944: Second Reading,Dr EVATT,DTN,"Therefore, the guarantee of freedom of speech and expression does not protect any person from the ordinary legal consequences of publishing defamatory, seditious, subversive, blasphemous or obscene matter.",https://historichansard.net/hofreps/1944/19440309_reps_17_177/#subdebate-20-0
1944-03-15,CONSTITUTION ALTERATION (POST-WAR RECONSTRUCTION) BILL 1944,Dr EVATT,DTN,In 1943 the High Court of Australia applied to the National Security (Subversive Associations) Regulations the principles laid down in the American decisions I have referred to.,https://historichansard.net/hofreps/1944/19440315_reps_17_177/#debate-18
1944-03-30,QUESTION: INCOME FROM PERSONAL EXERTION,Mr HARRISON,KNX,"Whilst returned soldiers who have lost an arm or an eye will be excluded from the provisions of this bill, preference will be given to a section of the community who have done nothing for Australia, who have been guilty of subversive activities, and who have done everything possible to prevent the legitimate development of this country.",https://historichansard.net/hofreps/1944/19440330_reps_17_178/#subdebate-20-0
1944-03-30,ADDITIONAL ESTIMATES 1943-44,Dr EVATT,DTN,"So far as I could tell from the file, which I remember reading one Saturday afternoon, he was not implicated in any subversive activities of the group.",https://historichansard.net/hofreps/1944/19440330_reps_17_178/#debate-29
1944-03-30,ADDITIONAL ESTIMATES 1943-44,Mr HARRISON,KNX,It is of no use for the Attorney-General to say that he released certain individuals as soon as he was aware that they had not been engaged in subversive activities.,https://historichansard.net/hofreps/1944/19440330_reps_17_178/#debate-29
1944-03-30,ADDITIONAL ESTIMATES 1943-44,Mr MORGAN,JVA,"Other more subversive forces are at work in the community, and they constitute a greater danger to the nation than do the few cranky individuals who constitute the Australia First Movement.",https://historichansard.net/hofreps/1944/19440330_reps_17_178/#debate-29
1944-03-30,QUESTION: GARAGE HOME FOR TEACHERS,Mr HAYLEN,KGX,"The honorable member for Wentworth  (Mr. Harrison)  would have us believe that the members of the Australia First group were as gentle as a sucking dove, and he appears to believe that they were not conducting subversive activities against Australia.",https://historichansard.net/hofreps/1944/19440330_reps_17_178/#subdebate-32-0
1944-07-19,QUESTION: GOVERNOR-GENERAL'S SPEECH,Mr HARRISON,KNX,We should take any action that is necessary against those who are guilty of subversive action.,https://historichansard.net/hofreps/1944/19440719_reps_17_179/#subdebate-30-0
1944-07-20,SPOTLIGHT ON MONOPOLIES,Mr MORGAN,JVA,But this gentleman is linked with subversive influences in this country.,https://historichansard.net/hofreps/1944/19440720_reps_17_179/#debate-18
1944-09-01,MOTION OF CENSURE,Mr MORGAN,JVA,"That misguided sense of loyalty is being used by malcontents and other subversive elements, possibly for sinister purposes, and has been largely instrumental in causing to arise the situation that now confronts us.",https://historichansard.net/hofreps/1944/19440901_reps_17_179/#debate-0
1944-09-01,MOTION OF CENSURE,Mr HARRISON,KNX,"The statements are subversive in the highest degree, yet the Government has taken no action.",https://historichansard.net/hofreps/1944/19440901_reps_17_179/#debate-0
1944-09-13,QUESTION: COMMUNICATIONS CENSORSHIP,Mr SPENDER,KUG,"If it is true that inland mail can be interfered with only if it is to or from persons suspected of espionage, sabotage or other subversive activities, I want to know how it is that a firm which I know does not come within those categories should have had its mail interfered with.",https://historichansard.net/hofreps/1944/19440913_reps_17_179/#subdebate-0-0
1944-09-14,QUESTION: COAL-MINING INDUSTRY,Mr MORGAN,JVA,"Will the Government also consider the advisability of instituting an independent inquiry, judicial or other, in regard to the causes of industrial unrest generally, particularly in the key industries of food, fuel, and transport, with a view to determining whether or not subversive elements such as fifth columnists are attempting to dislocate Australia's war effort?",https://historichansard.net/hofreps/1944/19440914_reps_17_179/#subdebate-9-0
1944-09-20,BROADCASTING STATIONS 5KA AND 2HD: Formal Motionfor Adjournment,Mr CALWELL,BV8,"On the 17th January, 1941, the organization known as Jehovah's Witnesses and its associated bodies - the Watch Tower Bible and Tract Society, the Adelaide Company of Jehovah's Witnesses, the International Bible Students' Association, and the Consolidated Publishing Company - were declared, under the National Security (Subversive Associations) Regulations to be unlawful bodies.",https://historichansard.net/hofreps/1944/19440920_reps_17_179/#subdebate-13-0
1944-09-26,QUESTION: ESTIMATES 1944-45,Mr CALWELL,BV8,"That idea might have been all right if the High Court had upheld the validity of the National Security regulations in regard to subversive organizations, under which Jehovah's Witnesses were suppressed, but the High Court, at the instance of  Mr. Alderman,  declared those regulations invalid and the Government was thereupon obliged to restore to Jehovah's Witnesses the property that had been confiscated.",https://historichansard.net/hofreps/1944/19440926_reps_17_179/#subdebate-24-0
1944-11-29,MOTION OF CENSURE: Judiciary - Arbitration and Industrial Tribunals - Maritime and Coalmining Industries,Mr SPEAKER,10000,It is a sorry day for any country when it comes to be known that subversive activity is worth cash in hand.,https://historichansard.net/hofreps/1944/19441129_reps_17_180/#subdebate-0-0
1944-11-29,CONSOLIDATED PRESS LIMITED: Mr. Justice Williams,Dr EVATT,DTN,"He referred to the ""subversive activities"".",https://historichansard.net/hofreps/1944/19441129_reps_17_180/#subdebate-2-4
1944-11-29,"ADJOURNMENT: Thursday30, November 1944",Mr FORDE,F4U,"Mr.FORDE.- Whilst I do not say that it is intended to be subversive, there is no doubt that it is calculated to undermine confidence in the Australian Government, which is responsible for organizing and financing the war effort of this country.",https://historichansard.net/hofreps/1944/19441129_reps_17_180/#subdebate-11-2
1945-03-21,QUESTION: POLITICAL RESEARCH SOCIETY LIMITED,Mr DALY,6V4,To investigate the activities of any organization considered to he subversive or to be deceiving the.,https://historichansard.net/hofreps/1945/19450321_reps_17_181/#subdebate-8-0
1945-03-23,INVESTIGATION AND SECURITY SERVICES: Formal Motion for Adjournment,Mr BEASLEY,JOM,"He and every other honorable gentleman know that if the security of the country and all we stand for is to be preserved itbecomes necessary, whether we like it or not, to take all steps within our power to ensure that subversive elements' shall be put in their proper place.",https://historichansard.net/hofreps/1945/19450323_reps_17_181/#subdebate-16-0
1945-03-23,INVESTIGATION AND SECURITY SERVICES: Formal Motion for Adjournment,Mr MOUNTJOY,JVH,"I believe that the Sane Democracy League is subversive of the good order and government of the Commonwealth, and that the country should know a little more about it, and about  Mr. A.  de R. Barclay.",https://historichansard.net/hofreps/1945/19450323_reps_17_181/#subdebate-16-0
1945-03-23,INVESTIGATION AND SECURITY SERVICES: Formal Motion for Adjournment,Mr MENZIES,N76,"I repeat that, in my opinion, on the civil side, they are subversive activities and alleged breaches of Commonwealth law.",https://historichansard.net/hofreps/1945/19450323_reps_17_181/#subdebate-16-0
1945-05-11,WATERFRONT EMPLOYMENT: Formal Motion for Adjournment,Mr MORGAN,JVA,"Undoubtedly, there is a conspiracy against, the Government and the war effort by a combination of various subversive elements.",https://historichansard.net/hofreps/1945/19450511_reps_17_182/#subdebate-10-0
1945-05-25,QUESTION: IRONWORKERS' DISPUTE,Mr BEASLEY,JOM,"Inquiries are proceeding continuously in connexion with any subversive activities in which the members of any organization may be concerned, but they do not extend beyond that point.",https://historichansard.net/hofreps/1945/19450525_reps_17_182/#subdebate-1-0
1945-05-31,MOTION OF CENSURE,Mr SPENDER,KUG,"I say that, with some experience as a Minister who had to deal with subversive activities before Russia came into the war - I took the responsibility of interning two Communists - and I say it with the knowledge of events since.",https://historichansard.net/hofreps/1945/19450531_reps_17_182/#debate-0
1945-06-06,COMMONWEALTH BANK BILL 1945: Second Reading,Mr CONELAN,K0K,"To charge Labour, as such, with being subversive in its attitude is a mistake which makes understanding impossible.",https://historichansard.net/hofreps/1945/19450606_reps_17_182/#subdebate-20-0
1945-06-15,"QUESTION: TT IK ""WAK",Mr HAYLEN,KGX,"If not, is it not regarded by the Acting Prime Minister as a malicious attack upon the integrity of General 'MacArthur and our other military leaders, and a subversive  stab  at Australia's war effort?",https://historichansard.net/hofreps/1945/19450615_reps_17_183/#subdebate-1-0
1945-06-20,COMMUNIST BACKED BY BAILLIEU MONEY: Department of Aru,Mr MENZIES,N76,"If Australia is to be represented abroad by a man whose activities have been subversive, by one who looks forward to revolution, and does not even speak the same language as the genuine members of the industrial movement of Australia, then it will be the Government's responsibility.",https://historichansard.net/hofreps/1945/19450620_reps_17_183/#subdebate-20-2
1945-07-03,LIFE INSURANCE BILL 1945: Second Reading,Mr HOLT,009MC,"The husband has, in a sense, a vested interest in the stability of the currency, and, therefore, is not likely to support radical policies or subversive opposition to the democratically elected government of the day.",https://historichansard.net/hofreps/1945/19450703_reps_17_183/#subdebate-26-0
1945-07-04,QUESTION: SPORTING AMMUNITION,Mr FULLER,JYV,"Will the Minister for Munitions make an inquiry as to the reasons why such dangerous ammunition is required by those requesting it, and will he watch the position closely in order to ensure that the ammunition will not fall into the hands of people who may require it for some ulterior motive or for subversive purposes?",https://historichansard.net/hofreps/1945/19450704_reps_17_183/#subdebate-8-0
1945-07-18,PAPUA-NEW GUINEA PROVISIONAL ADMINISTRATION BILL 1-945: Second Reading,Mr HAYLEN,KGX,"In very few instances have they had with, the Japanese any contact which would Iki subversive of our own war effort in the north.",https://historichansard.net/hofreps/1945/19450718_reps_17_183/#subdebate-36-0
1945-07-18,ANSWERS TO QUESTIONS: Power Alcohol Distilleries,Mr Makin,KLL,"'The honorable member asked if I would have inquiries made as to why such powerful ammunition is required by users, and if I would take action to ensure that such ammunition would not fall into the hands of irresponsible persons or persons who would use it for subversive activities.",https://historichansard.net/hofreps/1945/19450718_reps_17_183/#subdebate-40-3
1946-03-13,AUSTRALIA FIRST MOVEMENT: Australia First Movement Inquiry -,Mr HARRISON,KNX,"I repeat with respect and approval the opinion of the Advisory Committee that Crowley had no real active interest in the Movement: that he had been really gathered into it and had done nothing to forward it in any shape or form, and .that he would not be guilty of any subversive act.",https://historichansard.net/hofreps/1946/19460313_reps_17_186/#subdebate-27-1
1946-03-13,AUSTRALIA FIRST MOVEMENT: Martin Francis Watts,Mr HARRISON,KNX,The Communists had been trying to establish a connexion between the  Bulletin  and subversive action.,https://historichansard.net/hofreps/1946/19460313_reps_17_186/#subdebate-27-8
1946-03-13,AUSTRALIA FIRST MOVEMENT: Martin Francis Watts,Mr FORDE,F4U,"In no circumstances would I wittingly do an injustice to any man in the Community, but when the safety of this nation was at stake, when it was thought that the enemy would land on our shores at any moment, that"" our men would be fighting to drive them out and when there was sufficient reason to justify Military Intelligence in recommending swift arrests of people suspected of disloyalty, for a Minister to have said "" No, he is a friend of mine, or is related to a friend of mine and that must not be done"" and something subversive happened as a consequence, that Minister i-would never be forgiven.",https://historichansard.net/hofreps/1946/19460313_reps_17_186/#subdebate-27-8
1946-03-14,QUESTION: AUSTRALIA FIRST MOVEMENT,Mr MENZIES,N76,"Persons reasonably suspected of subversive activity may very well be liable to arrest in time of war, and to detention while further investigation occurs; but full investigation after an arrest has occurred on some reasonable suspicion should always be prompt.",https://historichansard.net/hofreps/1946/19460314_reps_17_186/#subdebate-25-0
1946-03-14,QUESTION: AUSTRALIA FIRST MOVEMENT,Mr WARD,KX7,I repeat that it is rather significant that organization's engaged in subversive activities can always depend upon having a defending counsel on the Opposition benches in this chamber.,https://historichansard.net/hofreps/1946/19460314_reps_17_186/#subdebate-25-0
1946-03-14,QUESTION: AUSTRALIA FIRST MOVEMENT,Sir EARLE PAGE,C7E,"Two Communists, Ratliff and Thomas, were charged and found guilty of subversive acts, sentenced to imprisonment for a term and then, on their release from gaol, interned.",https://historichansard.net/hofreps/1946/19460314_reps_17_186/#subdebate-25-0
1946-03-14,QUESTION: AUSTRALIA FIRST MOVEMENT,Sir FREDERICK STEWART,KV7,"But there ?s not one penny for the pain and loss of social prestige that he suffered, which will be remembered for all' time, despite the public vindication of his honour, as the result of his having for a long  period in the time of Australia's greatest crisis been interned as a subversive subject.",https://historichansard.net/hofreps/1946/19460314_reps_17_186/#subdebate-25-0
1946-03-14,QUESTION: AUSTRALIA FIRST MOVEMENT,Mr ABBOTT,JLL,was not implicated  in subversive activities.,https://historichansard.net/hofreps/1946/19460314_reps_17_186/#subdebate-25-0
1946-03-14,QUESTION: AUSTRALIA FIRST MOVEMENT,Mr FADDEN,F4T,"It is strange that despite the vigorous protests of the Minister for Transport regarding the alleged subversive activities of this organization, the Government of which he is a member did not take steps to declare the Australia First Movement to be an illegal organization, or to prove that its activities were subversive.",https://historichansard.net/hofreps/1946/19460314_reps_17_186/#subdebate-25-0
1946-03-15,QUESTION: AUSTRALIA FIRST MOVEMENT,Dr EVATT,DTN,"There was nothing in the avowed objectives of this organization which was completely subversive in character, but behind the avowed objectives there was undoubtedly a group which was pro-Japanese, and enthusiastically pro- Japanese even after Japan came into the war.",https://historichansard.net/hofreps/1946/19460315_reps_17_186/#subdebate-28-0
1946-03-20,QUESTION: FOREIGN LEGATION STAFFS,Mr ANTHONY,JLZ,"Has the Minister for External Affairs seen the reported speech of the Prime Minister of Canada,  Mr. Mackenzie  King, that the subversive activities of Russian agents in Canada were directed to obtaining information inimical to the interests of Great Britain and the United States of America ?",https://historichansard.net/hofreps/1946/19460320_reps_17_186/#subdebate-13-0
1946-03-20,QUESTION: IMMIGRATION,Mr CALWELL,BV8,Europe are treated differently; they are permitted to bring their wives and children to Australia provided the security service knows nothing against them and there is no evidence of their having engaged in any subversive activity during the war.,https://historichansard.net/hofreps/1946/19460320_reps_17_186/#subdebate-22-0
1946-04-03,ANSWERS TO QUESTIONS: International Affairs : Russian Treaties,Dr Evatt,DTN,I do not think that as a general rule any person should be dealt with by deportation unless that person is shown to have been engaged in subversive activities and not merely suspected of having been so engaged.,https://historichansard.net/hofreps/1946/19460403_reps_17_186/#subdebate-28-8
1946-06-27,QUESTION: COAL-MINING INDUSTRY,Mr FALSTEIN,KEU,"I recollect that the honorable member for Wentworth, on a previous occasion when a Labour government was in office in New South Wales, was prepared to join with a subversive organization which planned to resort to arms to overthrow a constitutionally elected government.",https://historichansard.net/hofreps/1946/19460627_reps_17_187/#subdebate-22-0
1946-07-04,NATIONALITY BILL (No. 2) 1946: Second Reading,Mr CALWELL,BV8,"The security service has approved of many applications for naturalization which I have rejected, not because the applicants were subversive or constituted a menace to the security of the Commonwealth, but because they were anti-social in their activities, and had flagrantly disobeyed the law.",https://historichansard.net/hofreps/1946/19460704_reps_17_187/#subdebate-32-0
1946-07-12,ANSWERS TO QUESTIONS: Commonwealth Funds: Audit,Mr Chifley,A48,"To influence subject populations in enemy-occupied territories to  (a)  refuse co-operation to the enemy forces by denial of labour, food and supplies; (b) to give full co-operation to our own forces during the period of reoccupation; and (c) to instigate subversive activities against the enemy.",https://historichansard.net/hofreps/1946/19460712_reps_17_187/#subdebate-25-2
1946-07-12,ANSWERS TO QUESTIONS: Commonwealth Funds: Audit,Mr Chifley,A48,"To influence subject populations in enemy-occupied territories to (a) refuse co-operation to the enemy forces by denial of labour, food and supplies; (b) to give full co-operation to our own forces during the period of reoccupation; and (c) to instigate subversive activities against the enemy.",https://historichansard.net/hofreps/1946/19460712_reps_17_187/#subdebate-25-2
1946-07-18,ANSWERS TO QUESTIONS: Industrial Unrest : Iron Workers ; Activities of Communist Party,Mr Chifley,A48,"On the 15th June, 1940, the Communist party of Australia was, by order made under regulation 3 of the National Security (Subversive Associations)Regulations, declared to be prejudicial to the defence of the Commonwealth or the efficient prosecution of the war.",https://historichansard.net/hofreps/1946/19460718_reps_17_187/#subdebate-27-2
1946-08-07,ANSWERS TO QUESTIONS: Commonwealth Funds: Audit,Mr Holloway,KHL,"These moneys were expended in securing information in all States on all matters affecting the security of the Commonwealth, including subversive activities.",https://historichansard.net/hofreps/1946/19460807_reps_17_188/#subdebate-29-0
1946-08-09,SUPPLY BILL (No. 2) 1946-47,Mr FADDEN,F4T,The payment of the £300 which has caused me so much humiliation was paid in the honest -belief that it would help to check the subversive activities of Communists at a- time when Australia was menaced by a Japanese invasion.,https://historichansard.net/hofreps/1946/19460809_reps_17_188/#debate-14
1946-11-28,IMMIGRATION: House -,Mr McEWEN,009MB,"In addition to these, other Jewish people were sent here for internment from Singapore and Great Britain, not because they were guilty of any overt act, disloyalty, or because they had been found guilty of subversive activities, hut because the British Government, immediately after the battle of Dunkirk, felt it incumbent to remove from these countries any person against whom there could be any possibility of suspicion.",https://historichansard.net/hofreps/1946/19461128_reps_18_189/#subdebate-21-0
1946-11-29,ESTIMATES 1946-47: Prime Minister's Department,Mr DALY,6V4,The New Guard was subversive and was not the sort of organization with which any reputable citizen should have been associated.,https://historichansard.net/hofreps/1946/19461129_reps_18_189/#subdebate-17-0
1946-12-03,ESTIMATES 1946-47 AND APPROPRIATION BILL 1946-47,Dr EVATT,DTN,It was started during the war in order to ensure the protection of this country in time of war against any influence that might be subversive or dangerous to the war effort.,https://historichansard.net/hofreps/1946/19461203_reps_18_189/#debate-16
1947-02-20,QUESTION: MOTION OF WANT OF CONFIDENCE,Mr SPENDER,KUG,"The Government is in possession of information to the effect that, before Russia came into the last war, the Communist party, then composed very largely of the same people as those who now compose it, through its leaders, was engaged in widespread subversive activities against Australia and the British Empire as a whole.",https://historichansard.net/hofreps/1947/19470220_reps_18_190/#subdebate-0-0
1947-02-27,COMMONWEALTH PUBLIC SERVICE BILL 1947: Second Reading,Mr HAYLEN,KGX,The Labour party is not doing anything subversive to the interests of ex-servicemen.,https://historichansard.net/hofreps/1947/19470227_reps_18_190/#subdebate-25-0
1947-03-06,QUESTION: COMMUNISM,Mr SPENDER,KUG,"I ask the AttorneyGeneral whether within the last two years the Commonwealth Investigation Branch has made a report on the activities of the Communist party in Australia, suggesting subversive activities of its part against the Government?",https://historichansard.net/hofreps/1947/19470306_reps_18_190/#subdebate-5-0
1947-03-07,GUIDED WEAPONS : ESPIONAGE ACTIVITIES: Formal Motion for Adjournment,Mr WHITE,KZR,To allow the Communists to continue their subversiveness unhampered might* be suicidal.,https://historichansard.net/hofreps/1947/19470307_reps_18_190/#subdebate-20-0
1947-03-07,GUIDED WEAPONS : ESPIONAGE ACTIVITIES: Formal Motion for Adjournment,Mr SPENDER,KUG,I doubt that the AttorneyGeneral or the Government will deal with the problem effectively as the AttorneyGeneral attacked me most bitterly because I had interned mcn guilty of subversive action against this country.,https://historichansard.net/hofreps/1947/19470307_reps_18_190/#subdebate-20-0
1947-03-07,GUIDED WEAPONS : ESPIONAGE ACTIVITIES: Formal Motion for Adjournment,Mr GULLETT,KFQ,If the attitude of the honorable member for Fremantle had been adopted in Canada we should still be without knowledge of the subversive activities of Communists in that country.,https://historichansard.net/hofreps/1947/19470307_reps_18_190/#subdebate-20-0
1947-03-07,GUIDED WEAPONS : ESPIONAGE ACTIVITIES: Formal Motion for Adjournment,Mr BURKE,JTF,"Irreparable harm can be done to individuals, or organizations, by loosely associating them with some unpopular movement, or subversive activity.",https://historichansard.net/hofreps/1947/19470307_reps_18_190/#subdebate-20-0
1947-03-26,ALIENS BILL 1947: Second Reading,Mr BOWDEN,JRJ,"I am not one who pretends to see a spy around every corner, but I can visualize a situation wherein a number of aliens engaging in subversive activity such as those whose machinations have recently been uncovered in Canada, could be protected by this secrecy provision to the detriment of Australian security.",https://historichansard.net/hofreps/1947/19470326_reps_18_191/#subdebate-23-0
1947-04-16,QUESTION: COUNCIL FOR SCIENTIFIC AND INDUS TRIAL RESEARCH,Mr ABBOTT,JLL,"He also stated that  Mr. Arthur  William Rudkin, who is employed in a research post in the Forests Products Division of the Council for Scientific and Industrial Research in Melbourne, had been a member of the Western Australian branch of the Communist party, and editor of its Western Australian organ,  Workers' Star,  and that he had been sentenced to a term of imprisonment in that State for subversive activities.",https://historichansard.net/hofreps/1947/19470416_reps_18_191/#subdebate-20-0
1947-05-08,QUESTION: BOOKS PUBLISHED IN THE AUSTRALIAN POCKET LIBRARY SERIES,Dr EVATT,DTN,"The book which  Mr. Rawling  is to write is not a Communist publication, and will not have a seditious or subversive tendency.",https://historichansard.net/hofreps/1947/19470508_reps_18_191/#subdebate-19-0
1947-05-15,QUESTION: ROYAL AUSTRALIAN NAVY,Mr RIORDAN,KZ9,"On Tuesday last, the 13th May, certain subversive slogans, evidently the work of a disgruntled individual, were chalked up in H.M.A.S.",https://historichansard.net/hofreps/1947/19470515_reps_18_191/#subdebate-5-0
1947-05-15,COMMUNISM: Opposition Members. - Yes,Dr EVATT,DTN,The appointment of a royal commission to inquire into subversive activities of the Communists was canvassed some time ago and it is being canvassed again to-day.,https://historichansard.net/hofreps/1947/19470515_reps_18_191/#subdebate-21-0
1947-05-15,COMMUNISM,Mr SPEAKER,10000,"I know that the Attorney-General will tell us that' the' Government maintains an organization that keeps an eye on all subversive movements and developments in Australia, but what is needed here is not so much information held by the Government itself about the significance of happenings as' information conveyed to the mass of the Australian people, the overwhelming majority of whom are utterly loyal to this country and its democratic institutions.",https://historichansard.net/hofreps/1947/19470515_reps_18_191/#debate-21
1947-05-30,"SOCIAL SERVICES CONSOLIDATION"" BILL 1947: Third Reading",Sir EARLE PAGE,C7E,"The threat to civilization and human progress comes from the machine, from such developments as the atom bomb and other means of destruction, and also from the failure to organize out communities on sound and healthy lines to combat the subversive organizations which would destroy modern civilization.",https://historichansard.net/hofreps/1947/19470530_reps_18_192/#subdebate-21-0
1947-10-09,ESTIMATES 1947-48,Mr GULLETT,KFQ,"Communism should be suppressed in the interests of the people of Australia, and we on this side are prepared to accept our share of the responsibility for any action that may be taken against those engaged in subversive activities.",https://historichansard.net/hofreps/1947/19471009_reps_18_193/#debate-19
1947-10-09,ESTIMATES 1947-48,Mr SPENDER,KUG,"An examination, however, shows how hopeless that proposition is, because whilst, speaking in terms political, under our Constitution and our form of democracy any citizen has the right to say or do anything that he likes, that right is always subject to the overriding law of the land, which provides that a citizen shall not engage in subversive activities against the country that gives him protection.",https://historichansard.net/hofreps/1947/19471009_reps_18_193/#debate-19
1947-10-09,ESTIMATES 1947-48,Mr JAMES,KJQ,"So far as subversive organizations are concerned, I wish to refer to another body which has been mentioned in judgments of the High Court, and that is the Society of Jehovah's Witnesses.",https://historichansard.net/hofreps/1947/19471009_reps_18_193/#debate-19
1947-10-09,QUESTION: PARTY MEMBERS AS AIR RAID WARDENS,Mr HOLT,009MC,"The Communist party, they solemnly assert, is a subversive organization under foreign domination - it is directed from Moscow.",https://historichansard.net/hofreps/1947/19471009_reps_18_193/#subdebate-20-0
1947-10-09,QUESTION: PARTY MEMBERS AS AIR RAID WARDENS,Mr MENZIES,N76,"If an investigation shows that their operations are unrelated to anything outside, industrially, or in any other way, they are entitled .to have those facts made known .to the public; but if, on the other hand, these people are more and more engaging in subversive activity, more and more trying to undermine the security of this country, trying to defeat the public policies of this country in the interests of some other power - if those are the facts, then it is elementary that those facts are to be made known.",https://historichansard.net/hofreps/1947/19471009_reps_18_193/#subdebate-20-0
1947-10-10,ESTIMATES 1947-48: Attorney-General's Department,Mr McEWEN,009MB,"Communist-controlled unions include the building trades federation, which is under the domination of Communists like Donald Thomson who acted in a subversive way to undermine",https://historichansard.net/hofreps/1947/19471010_reps_18_193/#subdebate-6-0
1947-10-10,ESTIMATES 1947-48: Attorney-General's Department,Mr MCBRIDE,KOL,".- The increase of the proposed vote in respect of the Commonwealth Investigation Service by £22,075 gave members of the Opposition cause to hope that the Government was going to become more active in investigating subversive activities in this country.",https://historichansard.net/hofreps/1947/19471010_reps_18_193/#subdebate-6-0
1947-10-10,ESTIMATES 1947-48: Attorney-General's Department,Mr HUTCHINSON,KIX,"If so, does this Government intend to tolerate this subversive organization, and, in fact, to assist it by providing it with buildings and with telephones at a time when thousands of ordinary business people have to do without telephones?",https://historichansard.net/hofreps/1947/19471010_reps_18_193/#subdebate-6-0
